date,Open,High,Low,Final,Volume,Close
2017-03-14,15163,15500,14900,14859,40294,14900
2017-03-15,15449,15449,14715,14858,4401,14804
2017-03-18,15000,15000,14711,14857,4200,14856
2017-03-25,14703,14799,14115,14770,35111,14600
2017-03-26,14499,14499,14032,14709,29302,14200
2017-03-27,14486,14486,14069,14699,5467,14364
2017-03-28,14248,14249,14071,14679,9934,14110
2017-03-29,14100,14180,14100,14656,11385,14121
2017-04-03,14459,14986,14120,14641,20362,14675
2017-04-04,14614,14986,14180,14645,26032,14600
2017-04-05,13913,14600,13913,14584,43072,14200
2017-04-08,14797,14797,14002,14549,20029,14200
2017-04-09,14120,14740,13924,14468,54844,14670
2017-04-17,14350,14350,13633,14250,134452,13636
2017-04-18,14502,14962,14000,14641,483416,14962
2017-04-19,15373,15373,14370,15353,435602,15373
2017-04-26,17000,17008,16150,17000,392319,17000
2017-04-29,17300,17845,17300,17572,509811,17845
2017-04-30,18000,18450,18000,18433,296384,18450
2017-05-01,18504,19354,18503,19315,578905,19354
2017-05-02,20000,20250,18350,19372,96509,18967
2017-05-03,19368,19369,18404,18696,298376,19100
2017-05-06,18720,19097,18111,18452,136228,18500
2017-05-07,18500,18500,18100,18416,40282,18470
2017-05-08,18416,18470,18400,18417,154231,18450
2017-05-09,18400,18470,18400,18417,106869,18417
2017-05-10,18400,18698,18224,18425,196563,18698
2017-05-13,18501,18889,18425,18428,23460,18789
2017-05-14,18429,18450,17517,18395,135460,18429
2017-05-15,18395,18550,18395,18396,13864,18452
2017-05-16,18400,18403,18396,18396,21676,18403
2017-05-17,18410,18410,18300,18394,43360,18396
2017-05-20,18500,18500,18008,18383,17863,18310
2017-05-21,18260,18399,17900,18353,29424,18104
2017-05-22,18002,18300,18000,18345,9543,18100
2017-05-23,18050,18390,17980,18263,160698,18300
2017-05-24,18100,18380,18100,18256,28565,18180
2017-05-27,18300,18300,18100,18246,21229,18131
2017-05-28,18100,18298,18060,18241,8062,18100
2017-05-29,18294,18294,17900,18224,19586,17900
2017-05-30,18200,18250,17370,18207,39877,18180
2017-05-31,18100,18300,18000,18193,19723,18021
2017-06-03,18001,18010,17400,18073,65376,17999
2017-06-06,18099,18099,17501,18070,4797,18071
2017-06-07,17601,17650,17167,17952,49581,17650
2017-06-10,17800,18070,17600,17941,34034,17700
2017-06-11,17700,17912,17450,17934,7209,17450
2017-06-12,17450,17795,17038,17658,109921,17750
2017-06-13,16801,17614,16776,17520,43346,16776
2017-06-14,16644,17950,16644,17478,19316,16899
2017-06-17,16605,17055,16605,17406,28164,16994
2017-06-18,16990,17589,16720,17408,164962,16735
2017-06-19,17154,17395,16705,17388,26114,17220
2017-06-20,17200,17200,16900,17374,14084,17190
2017-06-21,17229,17229,17000,17364,8800,17184
2017-06-24,17223,17223,17000,17361,3623,17200
2017-06-25,17350,17400,17200,17360,3698,17200
2017-06-28,17497,17497,17020,17353,6203,17105
2017-07-01,17030,17160,17000,17348,4621,17000
2017-07-02,17001,17001,16702,17339,6764,16702
2017-07-03,16990,17000,16805,17335,2300,16811
2017-07-04,17000,17000,16750,17330,2745,16750
2017-07-05,16704,17200,16703,17298,40421,17000
2017-07-08,16856,16910,16855,17252,30039,16900
2017-07-09,16901,17100,16870,17231,15776,16870
2017-07-10,16900,17000,16855,17220,9194,16999
2017-07-11,16900,16900,16850,17201,14966,16850
2017-07-12,16950,16980,16750,17192,7640,16780
2017-07-15,16600,16990,16333,17070,56311,16987
2017-07-16,16999,16999,16220,17027,16809,16220
2017-07-17,16278,16278,16176,16776,79343,16176
2017-07-18,15972,16080,15938,16552,72167,16000
2017-07-19,16285,16285,15725,15997,183901,15725
2017-07-22,16000,16197,16000,16004,20912,16189
2017-07-23,15434,16199,15220,15981,25717,15700
2017-07-24,15600,15900,15500,15967,11576,15899
2017-07-25,15950,15950,15220,15888,39955,15701
2017-07-26,15777,15777,15302,15874,13061,15306
2017-07-29,15799,15799,15300,15863,5890,15360
2017-07-30,15300,15360,15250,15829,16300,15275
2017-07-31,15253,15360,15253,15792,18410,15300
2017-08-01,15306,15500,15305,15775,11893,15500
2017-08-02,15775,15979,15300,15772,2942,15381
2017-08-06,15253,15310,15006,15710,29033,15170
2017-08-07,15200,15268,14925,15191,187214,15120
2017-08-08,15350,15950,15033,15184,806784,15950
2017-08-09,15943,15943,15943,15943,270169,15943
2017-08-12,16740,16740,16510,16735,365834,16690
2017-08-13,17000,17571,15900,17273,358018,17571
2017-08-14,18000,18136,17570,17999,246357,18136
2017-08-15,18891,18895,17510,18095,275272,18100
2017-08-16,18379,18379,18000,18027,263620,18150
2017-08-19,18380,18380,17512,18022,532646,18050
2017-08-20,18022,18180,18022,18026,106154,18180
2017-08-21,18100,18250,18026,18044,58840,18239
2017-08-22,18348,18946,18100,18897,575689,18946
2017-08-23,19340,19840,19261,19790,372048,19840
2017-08-26,19790,20693,18806,19775,61500,19700
2017-08-27,19775,20300,18801,19781,124281,18801
2017-08-28,20000,20140,19781,19796,25271,20000
2017-08-29,20000,20199,19900,19909,115393,20199
2017-08-30,20100,20199,19950,19918,13384,20195
2017-09-02,19953,20500,19918,19983,67649,20500
2017-09-03,20551,20750,20180,20036,26554,20180
2017-09-04,20060,20640,20036,20048,53204,20037
2017-09-05,20101,20150,20050,20050,8417,20080
2017-09-06,20050,20190,20050,20051,34019,20190
2017-09-10,20070,20181,20051,20052,26964,20051
2017-09-11,20052,20200,20052,20053,23691,20060
2017-09-12,20145,20149,20053,20054,23085,20053
2017-09-13,20054,20098,20054,20071,125539,20054
2017-09-16,20100,20100,19523,20062,6326,20000
2017-09-17,20062,20098,20062,20062,45050,20062
2017-09-18,20062,20095,20000,20061,25721,20094
2017-09-19,20094,20100,20061,20063,33852,20090
2017-09-20,20082,20100,20063,20063,5031,20090
2017-09-23,20063,20093,19560,20052,51470,20063
2017-09-24,20063,20190,20052,20056,35336,20120
2017-09-25,20074,20298,20056,20056,16762,20260
2017-09-26,20056,20399,20056,20081,30731,20100
2017-09-27,20081,20081,20050,20081,17953,20056
2017-10-02,20000,20081,19900,20079,12619,19905
2017-10-03,20079,20100,19901,20077,18560,19923
2017-10-04,19920,20098,19920,20075,7138,19961
2017-10-07,19901,20140,19901,20068,53081,20070
2017-10-08,19900,20000,19900,20065,7456,19916
2017-10-09,19800,19950,19800,20056,14814,19910
2017-10-10,19940,19940,19602,20048,15388,19612
2017-10-11,19610,19893,19610,20041,9760,19879
2017-10-14,19880,20039,19880,20034,51203,20000
2017-10-15,20000,20060,19803,20031,15403,19813
2017-10-16,19891,20000,19891,20029,15873,19906
2017-10-17,19600,19999,19600,20020,6940,19998
2017-10-18,19651,19999,19651,20011,21791,19999
2017-10-21,19851,19999,19851,20008,20073,19881
2017-10-22,19700,20040,19580,20000,19864,20040
2017-10-23,19580,19900,19580,19998,4310,19900
2017-10-24,19890,19980,19802,19997,1049,19805
2017-10-25,19850,19900,19810,19983,23706,19851
2017-10-28,19650,19940,19600,19933,40355,19650
2017-10-29,19580,19580,19100,19895,22619,19350
2017-10-30,19500,19500,19200,19819,35849,19200
2017-10-31,19500,19500,19205,19806,7080,19220
2017-11-01,19300,19651,19300,19787,12068,19649
2017-11-04,19250,19300,19250,19780,3690,19300
2017-11-05,19600,19600,19301,19770,10363,19302
2017-11-06,20000,20000,18782,19704,25116,19201
2017-11-08,18830,19500,18830,19660,29508,19051
2017-11-11,19001,19060,19000,19636,10178,19060
2017-11-12,20000,20000,19500,19637,1311,19500
2017-11-13,19450,19450,19450,19636,1000,19450
2017-11-14,19618,19618,19610,19636,3163,19616
2017-11-15,19650,19650,19100,19633,2365,19100
2017-11-18,19600,19600,19600,19633,1000,19600
2017-11-20,19626,19700,19625,19633,4686,19700
2017-11-21,19700,19700,19650,19637,15356,19699
2017-11-26,19530,19929,19500,19548,204014,19900
2017-11-28,19928,19980,19928,19589,28356,19930
2017-11-29,19940,19975,19750,19621,24682,19975
2017-12-02,20000,20000,19590,19625,2699,19590
2017-12-03,19998,20606,19998,20332,208580,20606
2017-12-04,21348,21348,21348,21302,256665,21348
2017-12-05,22367,22367,22133,22345,264527,22367
2017-12-09,23462,23462,22360,22729,130691,23461
2017-12-10,23410,23865,22500,23430,222013,23865
2017-12-11,23850,24098,23600,23484,46697,23600
2017-12-12,23401,24400,23010,23497,148862,24400
2017-12-13,24400,24671,23500,24558,587649,24671
2017-12-16,25785,25785,23400,24678,109181,23400
2017-12-17,23501,25100,23501,24674,17719,25100
2017-12-18,24011,24850,24011,24666,9404,24850
2017-12-19,24600,24900,24220,24656,8717,24900
2017-12-20,25000,25000,24400,24653,20171,24620
2017-12-23,24657,25100,24657,24711,50310,24900
2017-12-24,25000,25000,24460,24711,3053,24550
2017-12-25,24945,24950,24504,24707,11642,24899
2017-12-26,24922,24922,24499,24704,6323,24549
2017-12-27,24000,24550,24000,24585,61763,24550
2017-12-30,25300,25300,24000,24590,22342,24052
2017-12-31,24056,24999,24056,24604,22553,24948
2018-01-01,25000,25000,24600,24613,8875,24989
2018-01-02,24900,24949,24720,24643,32175,24800
2018-01-03,24800,24800,24100,24646,30340,24100
2018-01-06,24100,24767,24100,24602,23952,24767
2018-01-07,24301,25500,24301,24726,58872,25280
2018-01-08,25300,25799,25300,24780,16563,25799
2018-01-09,25799,25799,25350,24883,29772,25796
2018-01-10,25860,26127,25859,25131,53717,26127
2018-01-13,26387,26387,23875,25381,156678,26295
2018-01-14,24617,26300,24600,25349,16711,26300
2018-01-15,26616,26616,26000,25449,28297,26616
2018-01-16,26616,26721,26008,25678,49531,26721
2018-01-17,26800,26961,26800,25981,63491,26961
2018-01-20,27270,27280,25900,26158,181921,26995
2018-01-21,26980,26980,26110,26187,26726,26110
2018-01-22,26679,27000,26666,26218,15408,26999
2018-01-23,27000,27450,26400,26271,14216,27250
2018-01-24,27200,27450,26008,26210,102087,26008
2018-01-27,26999,26999,26009,26211,6720,26599
2018-01-28,26500,26889,25900,26202,68034,26220
2018-01-29,26217,26400,26010,26201,16640,26200
2018-01-30,25353,26389,25352,26199,1504,26389
2018-01-31,25501,26399,25501,26221,84168,26002
2018-02-03,26499,26499,26000,26218,13800,26000
2018-02-04,26010,26455,26001,26206,37520,26124
2018-02-05,26058,26289,26058,26201,26059,26289
2018-02-06,26060,26330,26059,26194,31065,26300
2018-02-07,26250,26400,26058,26204,46376,26100
2018-02-10,26060,26100,26000,26150,77480,26000
2018-02-12,26000,26100,26000,26139,35915,26010
2018-02-13,26015,26485,26015,26146,11720,26400
2018-02-14,26071,26500,26071,26146,3578,26400
2018-02-17,26073,26200,26000,26144,35231,26000
2018-02-18,25811,26280,25811,26141,6627,26200
2018-02-19,26100,26200,26003,26141,1940,26003
2018-02-21,26488,26488,26170,26148,6159,26485
2018-02-24,26395,26395,26003,26147,17379,26026
2018-02-25,26300,26399,26200,26151,5849,26298
2018-02-26,26150,26151,25300,25568,307881,26151
2018-02-27,26300,26300,26000,25586,9312,26099
2018-02-28,26355,26355,25804,25666,37523,26229
2018-03-10,25500,25500,25000,25055,33625,25000
2018-03-11,24446,25650,24446,25053,3014,25600
2018-03-12,25500,25500,25150,25058,6243,25500
2018-03-13,25500,25950,25500,25082,9493,25500
2018-03-14,25740,25740,24000,25107,11138,25202
2018-03-18,25740,26362,25730,25709,234587,26362
2018-03-19,26989,26994,26989,25739,6371,26994
2018-03-25,26150,27025,25800,25759,5497,26000
2018-03-26,26900,26900,26680,25776,4550,26700
2018-03-27,26800,26800,26800,25778,500,26800
2018-03-28,25810,26001,25802,25779,2005,26000
2018-04-03,26300,26300,25800,25790,7105,25800
2018-04-04,25212,25230,25211,25261,253681,25230
2018-04-07,25020,25261,25011,25261,8700,25250
2018-04-08,25265,25265,24500,25191,49820,24500
2018-04-09,24005,25400,24005,25372,258760,25400
2018-04-10,24512,25000,24512,25372,141,25000
2018-04-11,24700,24720,24104,25231,40699,24104
2018-04-15,23988,25991,23988,25217,3815,24050
2018-04-16,25798,25798,25000,25217,204,25000
2018-04-17,24500,24500,24201,25193,7197,24201
2018-04-18,25747,25747,24200,24254,350488,24500
2018-04-23,25199,25466,24500,24802,278759,25466
2018-04-24,24701,26042,24701,25027,94761,25996
2018-04-25,25800,26200,25255,25108,37668,25800
2018-04-28,26000,26363,26000,26332,267924,26363
2018-04-29,26524,27648,26524,27075,316234,27648
2018-04-30,28200,28428,27700,27981,207461,28428
2018-05-01,29380,29380,28001,28084,20796,29360
2018-05-05,29006,29050,27600,28156,33864,27720
2018-05-06,28200,28200,26749,27077,670353,28200
2018-05-07,27900,28000,27500,27121,14751,28000
2018-05-08,27000,28477,27000,27750,137200,28477
2018-05-09,28999,29137,28300,28254,100628,29137
2018-05-12,29563,29666,29563,28301,8927,29600
2018-05-13,29710,29716,28304,28335,8561,29437
2018-05-14,29600,29600,29001,29093,179633,29500
2018-05-15,29200,30547,29100,29234,45809,29899
2018-05-16,30500,30500,28502,29247,48432,29810
2018-05-19,29820,30149,29513,29343,40550,29930
2018-05-20,29950,29978,29500,29441,43863,29959
2018-05-21,29800,30499,29505,29445,3099,29505
2018-05-22,29451,29799,29001,29446,4987,29750
2018-05-23,29900,29950,29101,29439,11337,29103
2018-05-26,28510,29490,28510,29330,53366,28684
2018-05-27,29300,29300,28801,29282,39184,29001
2018-05-28,29150,29800,29150,29299,25197,29600
2018-05-29,29989,29999,29140,29348,38692,29140
2018-05-30,29400,29940,29400,29360,17894,29500
2018-06-02,29940,29940,28802,29348,15254,29499
2018-06-03,29200,29200,28832,29338,7834,28835
2018-06-09,28903,29385,28750,29285,38267,29385
2018-06-10,29461,29461,29000,29284,757,29001
2018-06-11,29000,29100,29000,29267,16029,29100
2018-06-12,28756,29400,27804,29228,75313,29400
2018-06-13,27805,29520,27805,29309,107083,29500
2018-06-17,29000,29498,29000,29344,104686,29449
2018-06-18,29449,29799,29429,29371,66814,29799
2018-06-19,28504,29660,28504,29372,30021,29444
2018-06-20,28524,28900,28223,29242,49107,28223
2018-06-23,28352,28949,28351,29162,26476,28363
2018-06-24,29040,29500,28212,29146,83305,28998
2018-06-25,28111,28900,28111,29037,42005,28111
2018-06-26,29270,29270,28500,29047,31652,29250
2018-06-27,29610,29610,28609,29044,6031,29398
2018-06-30,28804,29150,28500,29042,1723,28800
2018-07-01,29350,29350,28800,29046,14467,29100
2018-07-02,29000,29450,29000,29058,11632,29450
2018-07-03,29400,29480,29213,29077,12099,29480
2018-07-04,29480,29480,29200,29084,5428,29479
2018-07-07,28901,29399,28901,29084,1091,29000
2018-07-08,28800,29000,28700,29081,7140,28997
2018-07-10,28501,28985,28500,29053,14224,28500
2018-07-11,28200,29000,28001,29037,5716,28450
2018-07-14,28998,28998,28341,29021,8280,28500
2018-07-15,29300,29300,28110,28989,15105,28110
2018-07-16,28110,29107,28110,28977,6481,29107
2018-07-17,29050,29200,28500,28977,4306,29000
2018-07-18,29150,29150,28450,28970,5630,28602
2018-07-21,29000,29148,28509,28980,31743,29070
2018-07-22,29470,30429,28701,29095,40776,30428
2018-07-23,30549,30549,29616,29199,19214,30540
2018-07-24,30600,30658,30045,29465,51619,30658
2018-07-25,30704,30938,29203,29540,37422,29203
2018-07-28,31016,31017,30000,30323,239703,30000
2018-07-29,31800,31800,30023,30320,21681,30880
2018-07-30,31000,31000,30140,30319,4280,30140
2018-07-31,29700,30499,29700,30304,16209,30199
2018-08-01,30057,30698,29200,30297,13970,29720
2018-08-04,30649,31811,29542,30723,105376,31811
2018-08-05,32259,32259,31851,30976,45344,32259
2018-08-06,32524,32524,32000,31141,29051,32524
2018-08-07,32698,32698,32000,32582,267221,32698
2018-08-08,34211,34211,32600,33575,412662,33225
2018-08-11,35232,35253,33000,34150,284084,34400
2018-08-12,34250,34501,33570,34175,56686,34500
2018-08-13,34999,35800,33500,34223,110337,34600
2018-08-14,34726,34900,33000,34191,68163,33500
2018-08-15,34600,34734,33251,34160,10416,33675
2018-08-18,33051,34440,33051,34059,60842,33947
2018-08-19,33502,33900,32357,33193,153390,33198
2018-08-20,33187,33198,31534,32937,56973,32500
2018-08-21,31571,32989,31571,32856,93209,32935
2018-08-25,32350,32999,32350,32839,27382,32430
2018-08-26,32500,32500,31215,32657,75099,31800
2018-08-27,32999,32999,31025,32435,63361,31900
2018-08-28,31113,32400,31113,32361,28232,31999
2018-08-29,31530,32910,31530,32390,27152,32900
2018-09-01,32950,34009,32950,32805,90940,33000
2018-09-02,34443,34445,33511,33202,74396,34180
2018-09-03,34200,34862,34000,33475,54216,34800
2018-09-04,35148,35148,34000,33727,79754,34000
2018-09-05,33700,34899,33005,33795,51375,33300
2018-09-08,34000,34713,33051,33789,41191,34200
2018-09-09,33353,34490,33352,33838,30370,34000
2018-09-10,34002,34276,33800,33901,60508,34000
2018-09-11,33910,34200,33600,33903,119574,33911
2018-09-12,34000,34000,33059,33835,119770,33900
2018-09-15,33835,33835,33005,33777,45850,33750
2018-09-16,33999,33999,33055,33751,57902,33700
2018-09-17,33500,33899,33310,33741,17485,33310
2018-09-18,33799,33799,33100,33557,139450,33401
2018-09-22,33848,33848,33321,33527,84650,33557
2018-09-23,33560,33999,33560,33582,53178,33950
2018-09-24,34500,34500,33800,33722,87608,34350
2018-09-25,34350,35408,33800,34297,206089,35374
2018-09-26,36011,36011,36000,36008,269012,36000
2018-09-29,37808,37808,36450,37078,211415,37808
2018-09-30,38931,38931,38931,38931,269600,38931
2018-10-01,40877,40877,40875,40804,258657,40877
2018-10-02,42844,42844,38764,40682,144615,41679
2018-10-03,41650,42100,39070,40873,130159,41200
2018-10-06,40000,42499,39502,41299,103601,41351
2018-10-07,41300,42400,41200,41395,54820,41950
2018-10-08,42190,43464,42100,42399,141879,43464
2018-10-09,44518,44518,44000,43653,144879,44518
2018-10-10,45835,45835,45825,45138,166463,45835
2018-10-13,47394,47394,46000,47097,211325,47394
2018-10-14,49450,49451,49440,48265,109980,49451
2018-10-15,50678,50678,50678,50678,249558,50678
2018-10-17,49005,51455,47651,49336,337802,48000
2018-10-20,48599,48599,46870,46971,324333,46870
2018-10-21,44625,45500,44625,45208,183279,45250
2018-10-22,46490,46490,45208,45473,89468,45500
2018-10-23,47299,47299,45000,45395,112019,45500
2018-10-24,46597,47232,45400,45775,265981,47000
2018-10-27,45134,47390,45134,46694,134584,47390
2018-10-28,49020,49028,48402,48874,227967,49028
2018-10-29,51208,51317,51000,51296,259964,51317
2018-10-31,53750,53860,52000,53493,194096,53860
2018-11-03,56167,58975,55000,57134,252394,58975
2018-11-04,59990,59990,59900,59990,277924,59990
2018-11-05,62989,62989,62700,62958,266042,62989
2018-11-06,66000,66000,59811,61692,562262,59811
2018-11-10,59812,60130,58608,58697,247958,58608
2018-11-11,55763,55763,55763,56513,120679,55763
2018-11-12,53688,59338,53688,56682,657280,59338
2018-11-13,59516,59516,59001,59508,223384,59516
2018-11-14,60000,62000,59480,60522,224475,61969
2018-11-17,61898,61898,58000,59649,108782,58516
2018-11-18,60990,60990,57700,59064,107287,58704
2018-11-19,58799,59000,56600,58182,84840,57580
2018-11-20,57273,58382,56000,57847,73769,57494
2018-11-21,58499,59000,58000,58023,62958,58950
2018-11-24,59998,59998,57555,58104,58451,58598
2018-11-26,59940,59940,57009,58382,59351,58835
2018-11-27,59750,61301,59001,61091,499517,61301
2019-01-12,24436,25657,24436,24691,3793485,25657
2019-01-13,25925,25925,25925,24694,1067,25925
2019-01-14,25928,25928,25928,25928,420250,25928
2019-01-15,27224,27224,26000,27208,16361673,27224
2019-01-16,27500,27589,26200,27148,2845655,26990
2019-01-20,27179,27510,25821,26461,1126347,25855
2019-01-21,26460,26460,25138,25164,526940,25138
2019-01-22,24350,26400,24350,25850,826754,26097
2019-01-23,25850,25999,25000,25320,724665,25185
2019-01-26,25399,25399,24054,24192,966435,24054
2019-01-27,23250,23999,22983,23010,1029209,22983
2019-01-28,22935,24160,21865,23235,1606304,24160
2019-01-29,24390,24396,23700,24362,674693,24396
2019-01-30,24999,25500,23600,24739,823365,24900
2019-02-02,24990,24990,24010,24612,222363,24010
2019-02-03,24399,24399,23390,24010,310621,23860
2019-02-04,23860,24100,23144,23736,345931,23452
2019-02-05,24249,24249,22600,22978,424203,23145
2019-02-06,23500,23500,22500,22941,249220,22700
2019-02-10,22900,22900,22001,22309,376334,22001
2019-02-12,22107,22810,21250,21958,353217,21575
2019-02-13,22300,22300,21377,21626,307595,21410
2019-02-16,21194,21700,20745,21028,467798,21600
2019-02-17,21500,21600,20900,21168,219926,21490
2019-02-18,21400,22226,21400,21757,288613,22226
2019-02-19,22498,22844,22226,22242,274102,22844
2019-02-20,23347,23347,22300,22490,1619437,22530
2019-02-23,23354,23354,21800,22043,951726,22054
2019-02-24,22220,22230,20970,21786,1069840,22100
2019-02-25,22000,22875,22000,22430,654587,22875
2019-02-26,22101,23551,22101,23188,780703,23551
2019-02-27,24345,24347,23702,24244,497039,24347
2019-03-02,25450,25456,24551,25381,581465,25456
2019-03-03,26650,26650,26000,26566,385910,26650
2019-03-04,27894,27894,25240,26842,1973874,26790
2019-03-05,26950,26950,25500,25624,2215969,25600
2019-03-12,25600,25989,24325,25426,526354,25200
2019-03-13,26448,26448,24821,25455,474104,25300
2019-03-16,25300,26480,25101,25892,1047313,25819
2019-03-17,25890,26300,25711,26017,371633,26001
2019-03-18,26510,26640,26203,26390,292206,26599
2019-03-19,26619,27180,26610,26782,264709,26900
2019-03-25,27186,27186,26870,26897,144041,27150
2019-03-26,27186,28241,27000,27926,834446,28241
2019-03-27,28240,29322,28200,29148,597626,29322
2019-03-30,30400,30605,30000,30578,767164,30605
2019-03-31,32105,32106,30800,31906,2051410,32105
2019-04-06,31906,32540,30800,31383,1002109,31131
2019-04-07,31100,31101,30150,30373,842111,30160
2019-04-08,30149,30350,29090,29288,761443,29300
2019-04-09,29300,30752,29300,30606,1296349,30752
2019-04-10,31344,32127,31344,31886,745986,31985
2019-04-13,32544,34171,32544,33762,1565653,34000
2019-04-14,34651,35290,33400,34063,1127249,33990
2019-04-15,34499,34723,33510,34256,716434,33989
2019-04-16,34500,34500,32545,33085,684931,32700
2019-04-17,32498,33294,31431,32167,749933,31900
2019-04-20,32500,33775,32500,33494,446973,33775
2019-04-22,34301,35168,33991,34296,654469,34044
2019-04-23,33900,34883,33900,34529,329765,34479
2019-04-24,34900,36255,34555,35576,904387,35797
2019-04-27,36500,36500,34950,35372,868742,34990
2019-04-28,35000,35990,34691,35392,642585,35272
2019-04-29,35990,35990,35273,35584,608858,35340
2019-04-30,35450,35850,33900,34685,710507,33900
2019-05-01,34299,35500,33801,34463,656037,34500
2019-05-04,34501,35300,34400,34890,780465,35041
2019-05-05,35321,35321,34000,34443,623290,34308
2019-05-06,34999,34999,32721,33216,645887,32960
2019-05-07,32816,32816,31556,31776,452858,31556
2019-05-08,30188,33250,30188,31903,843211,33200
2019-05-11,32000,33498,32000,32996,841109,33498
2019-05-12,34500,34500,32003,33505,439957,33889
2019-05-13,34500,34500,33690,33955,421692,33885
2019-05-14,34400,35490,33950,34690,703587,34600
2019-05-25,30528,30528,30528,30528,60969,30528
2019-05-26,32054,32054,32054,32054,334299,32054
2019-05-28,33656,33656,33656,33656,336572,33656
2019-05-29,35338,35338,33050,34435,1413708,33495
2019-06-01,33718,34450,33010,33578,708161,33010
2019-06-02,32990,33914,32670,33135,1120283,33000
2019-06-03,33799,33799,32100,32598,1135453,32800
2019-06-08,32700,33755,31350,31591,1561391,31994
2019-06-09,31994,33170,31000,32436,2040074,33170
2019-06-10,34045,34057,33400,33810,869165,33656
2019-06-11,33882,33882,32500,32839,585837,32843
2019-06-12,32839,33899,32500,32788,951998,32700
2019-06-15,32700,33380,31951,32294,499038,31973
2019-06-16,31973,32199,31500,31873,469170,31699
2019-06-17,32700,32700,30990,31131,820192,31000
2019-06-18,31500,31827,30990,31231,263810,31249
2019-06-19,31500,31500,30701,31071,264432,31238
2019-06-22,31150,31500,30500,30917,345306,30980
2019-06-23,31970,31970,29500,30754,710150,31100
2019-06-24,32291,33466,32000,32562,700116,32700
2019-06-25,33650,33650,31770,32267,438751,32000
2019-06-26,32049,32398,31020,31963,602935,31900
2019-06-30,32010,32449,31400,32030,626697,32002
2019-07-01,32627,32627,31501,31984,337948,31700
2019-07-02,32295,32350,31100,31943,659744,31747
2019-07-03,32396,32600,31784,32088,491375,32000
2019-07-06,32439,32439,31000,31673,252665,31450
2019-07-07,32000,32800,31871,32061,250587,31971
2019-07-08,32000,32489,31501,31826,498679,31501
2019-07-09,31501,32180,31025,31626,961261,31199
2019-07-10,31100,31500,30851,30996,459818,31000
2019-07-13,30851,30851,29555,30272,519779,30400
2019-07-14,30669,31200,30521,30892,279440,30792
2019-07-15,31199,31199,30400,30727,192144,30400
2019-07-16,30300,30311,29191,29444,399256,29385
2019-07-17,28316,30440,28316,29573,332092,29455
2019-07-20,30400,30400,29000,29577,211366,29300
2019-07-21,29790,30440,29004,29484,479193,29490
2019-07-22,30249,30249,29370,29585,274415,29388
2019-07-23,29999,29999,28800,29293,233550,29440
2019-07-24,29584,29584,28910,29107,247513,28998
2019-07-27,29000,29300,28990,29011,356735,29000
2019-07-28,29000,29300,28813,29164,280868,29196
2019-07-29,29200,29900,28800,29000,277567,29900
2019-07-30,30000,30450,29850,30382,410963,30450
2019-07-31,31900,31901,30382,31481,1184320,31901
2019-08-03,33000,33000,32000,32773,1040170,33000
2019-08-04,33400,33400,32100,32878,805366,32790
2019-08-05,32997,33498,32400,32911,650236,32485
2019-08-06,32500,34500,31900,32894,1268086,32000
2019-08-07,32400,32870,31250,31937,963123,31735
2019-08-10,31600,31900,30350,30675,763526,30356
2019-08-11,30441,30675,29985,30180,733397,30590
2019-08-13,30778,30778,30120,30438,466156,30180
2019-08-14,30000,30870,29920,30131,1077306,30007
2019-08-17,30050,30968,30010,30600,530317,30868
2019-08-18,31000,31000,30532,30728,233497,30890
2019-08-19,30733,31000,30601,30781,421879,30608
2019-08-21,31099,31099,30800,30961,501838,30983
2019-08-24,31111,32509,31111,32269,1153282,32509
2019-08-25,32600,32600,31000,31854,525537,31749
2019-08-26,31999,32570,31403,31937,1202610,31899
2019-08-27,32680,32680,31400,31765,919338,31440
2019-08-28,31440,31897,30706,31341,324282,31330
2019-08-31,31990,31990,30938,31370,803485,31000
2019-09-01,31000,31400,30890,31014,640053,30990
2019-09-02,31400,31400,30176,30691,1062594,30350
2019-09-03,30691,31398,30626,30780,714835,30677
2019-09-04,31398,31398,30502,30888,727070,30880
2019-09-07,31460,32432,31200,32326,2833347,32432
2019-09-08,33300,33942,32955,33750,3133150,33942
2019-09-11,35000,35437,34502,35396,3110432,35437
2019-09-14,37165,37165,35600,37053,2475041,37165
2019-09-15,38300,38300,35300,36793,2775829,36453
2019-09-16,36980,36999,35480,36107,2527651,35824
2019-09-17,35400,36000,34600,35365,1276059,35220
2019-09-18,34535,35200,33597,33766,1809084,34206
2019-09-21,33511,35454,33511,35372,1387739,35454
2019-09-22,36997,37140,36664,37104,1533582,37140
2019-09-23,38799,38799,36910,37803,1861741,37000
2019-09-24,36004,37600,35913,36277,1894011,36750
2019-09-25,35880,36999,35880,36265,991753,36240
2019-09-28,37478,38078,37000,37832,2368993,38078
2019-09-29,39723,39723,39200,39702,5180049,39723
2019-09-30,41679,41687,40000,41605,1522114,41687
2019-10-01,43685,43685,41605,43296,3356259,43396
2019-10-02,43000,44970,41149,43818,2938141,43828
2019-10-05,44494,44996,42000,43273,2574960,42100
2019-10-06,42000,42000,41110,41154,1494875,41110
2019-10-07,39400,41032,39097,39519,1717392,39097
2019-10-08,37622,39520,37544,37903,1634758,37544
2019-10-09,36020,37700,36009,36875,891172,37699
2019-10-12,38460,38718,38460,38714,1198801,38718
2019-10-13,40643,40649,38000,39637,1041097,39400
